Region,Year,Birds,Fungi,Plants,Reptiles
801101134,2024,0.7862,0.8272,0.7657,0.7498
213011328,2024,0.7641,0.8058,0.6545,0.6866
206061135,2024,0.7802,0.8111,0.7116,0.706
506011110,2024,0.791,0.8249,0.731,0.7846
110011186,2024,0.7989,0.8216,0.7608,0.771
110011187,2024,0.8165,0.8311,0.7884,0.8101
110011188,2024,0.8116,0.8253,0.7598,0.7988
119041668,2024,0.8009,0.8344,0.7996,0.8267
316021417,2024,0.8034,0.8288,0.7768,0.7892
121011682,2024,0.7989,0.8425,0.8412,0.8304
309031235,2024,0.8057,0.8328,0.7879,0.7791
305031121,2024,0.7939,0.8181,0.7532,0.7654
206031113,2024,0.7717,0.8136,0.6905,0.6874
127011504,2024,0.79,0.8145,0.7666,0.7797
506011111,2024,0.7968,0.8358,0.7547,0.7949
319011492,2024,0.8066,0.8254,0.7818,0.7776
120031676,2024,0.7989,0.8361,0.8047,0.8073
120031677,2024,0.7989,0.8312,0.811,0.8071
305041132,2024,0.812,0.8302,0.7963,0.7884
309091263,2024,0.7995,0.8333,0.7914,0.7812
212051319,2024,0.7781,0.8192,0.753,0.7139
208031183,2024,0.7656,0.8021,0.67,0.7054
302021027,2024,0.8043,0.8183,0.7617,0.7752
121021403,2024,0.8134,0.8422,0.8373,0.8201
401041014,2024,0.7857,0.8224,0.7226,0.6629
306051166,2024,0.843,0.8408,0.8109,0.8648
125011582,2024,0.7998,0.8188,0.7695,0.7851
125011583,2024,0.7989,0.8193,0.7696,0.7851
125011584,2024,0.7997,0.8227,0.7695,0.7851
305041133,2024,0.7972,0.826,0.7834,0.7758
501011001,2024,0.7942,0.8272,0.7879,0.802
310041565,2024,0.8062,0.83,0.789,0.7715
315011395,2024,0.8688,0.8743,0.8413,0.8796
601031013,2024,0.8169,0.8318,0.7727,0.802
127011505,2024,0.7939,0.8237,0.7419,0.789
501021005,2024,0.7896,0.8086,0.7671,0.7617
122021420,2024,0.8043,0.8375,0.8033,0.8272
504031298,2024,0.7905,0.8292,0.7682,0.7628
201031013,2024,0.7871,0.8224,0.693,0.7245
102011028,2024,0.7989,0.8411,0.7882,0.824
504031055,2024,0.7941,0.8398,0.8013,0.7877
210011533,2024,0.7708,0.8161,0.6916,0.6891
318011460,2024,0.809,0.8262,0.7825,0.7891
306031158,2024,0.8564,0.8506,0.8534,0.8449
213041353,2024,0.7846,0.8193,0.6918,0.7028
201021009,2024,0.7916,0.821,0.691,0.7118
127011592,2024,0.7901,0.8165,0.7522,0.7744
205021081,2024,0.7759,0.8095,0.6759,0.7402
701041036,2024,0.8797,0.8739,0.8856,0.8522
505021084,2024,0.791,0.8206,0.7523,0.7627
302011022,2024,0.8012,0.8174,0.7255,0.7688
507051312,2024,0.7818,0.813,0.7102,0.7483
507051313,2024,0.7814,0.8162,0.7351,0.733
505021085,2024,0.7891,0.8284,0.7472,0.7628
122011418,2024,0.8023,0.8396,0.825,0.8272
107041144,2024,0.8169,0.8231,0.7713,0.8247
504031056,2024,0.7832,0.8277,0.734,0.7559
201011002,2024,0.7685,0.8119,0.6544,0.7027
201011481,2024,0.7864,0.8248,0.744,0.7355
201011482,2024,0.7816,0.8228,0.7267,0.7195
112011236,2024,0.796,0.8251,0.797,0.8013
112011237,2024,0.7981,0.8292,0.7924,0.7905
120021387,2024,0.7989,0.8235,0.7937,0.8087
305021113,2024,0.7972,0.8229,0.7833,0.7752
307011171,2024,0.815,0.8549,0.7943,0.7788
207011147,2024,0.7773,0.8259,0.746,0.7129
207011148,2024,0.7825,0.824,0.7499,0.7129
308041528,2024,0.8114,0.8351,0.7671,0.7784
112011238,2024,0.807,0.835,0.8069,0.7974
507011148,2024,0.7883,0.8137,0.734,0.7443
801071071,2024,0.7898,0.8263,0.7751,0.7649
117011320,2024,0.7948,0.8155,0.763,0.81
119011571,2024,0.796,0.8296,0.8061,0.7851
119011572,2024,0.796,0.825,0.7744,0.7851
203011034,2024,0.7698,0.811,0.666,0.6854
112031550,2024,0.8022,0.8332,0.7936,0.781
204031491,2024,0.7992,0.8262,0.7354,0.7187
315031408,2024,0.8546,0.8698,0.8167,0.8217
305041134,2024,0.807,0.8288,0.7831,0.7885
319011493,2024,0.8095,0.827,0.7955,0.7813
123031445,2024,0.7969,0.831,0.7836,0.8011
702021055,2024,0.9001,0.8973,0.8924,0.8972
407031159,2024,0.8408,0.8601,0.8423,0.8159
405011110,2024,0.7756,0.8234,0.7026,0.6599
801061129,2024,0.7811,0.816,0.7081,0.7437
203031489,2024,0.7614,0.8048,0.6323,0.6837
119011354,2024,0.7901,0.8229,0.7925,0.7851
504011044,2024,0.7904,0.8366,0.7707,0.7579
102021044,2024,0.7999,0.8381,0.8,0.824
507041176,2024,0.794,0.8206,0.7608,0.7614
101041017,2024,0.8065,0.8399,0.83,0.8227
101041018,2024,0.8089,0.8353,0.8224,0.811
103011059,2024,0.7843,0.8184,0.7448,0.7364
103011612,2024,0.7903,0.8198,0.753,0.7562
103011613,2024,0.7815,0.8187,0.726,0.744
103011060,2024,0.8055,0.8283,0.7601,0.7671
115011290,2024,0.7975,0.8445,0.8085,0.7851
509011227,2024,0.7978,0.8271,0.7528,0.7674
211011251,2024,0.7871,0.822,0.7231,0.7216
504011045,2024,0.7908,0.8292,0.7624,0.7589
211031263,2024,0.7857,0.8265,0.7193,0.7187
122021421,2024,0.8067,0.8405,0.815,0.8258
313011362,2024,0.807,0.821,0.7653,0.7753
122031424,2024,0.8012,0.8427,0.8442,0.824
212011546,2024,0.7958,0.8219,0.7282,0.7322
311011305,2024,0.8146,0.8339,0.7877,0.7965
201031014,2024,0.7902,0.8228,0.685,0.7048
208011168,2024,0.7822,0.8084,0.7578,0.706
401031012,2024,0.7816,0.8162,0.7304,0.6693
602021053,2024,0.8021,0.8205,0.7702,0.8052
506041132,2024,0.7835,0.8264,0.7331,0.7557
504031057,2024,0.7875,0.833,0.7648,0.7519
204031068,2024,0.8067,0.8306,0.7732,0.7697
507011259,2024,0.7859,0.8157,0.7019,0.744
311021306,2024,0.8026,0.8293,0.7689,0.7792
316061439,2024,0.8121,0.8291,0.7721,0.786
101041020,2024,0.8171,0.8336,0.8017,0.8376
101041019,2024,0.8033,0.8251,0.7572,0.8163
403031065,2024,0.7836,0.8209,0.7422,0.6909
801011002,2024,0.7905,0.8206,0.6867,0.7465
318021469,2024,0.837,0.8361,0.7978,0.8047
211051274,2024,0.7979,0.8371,0.7654,0.775
310041566,2024,0.8017,0.8265,0.7943,0.7714
304021086,2024,0.7969,0.8264,0.7317,0.7628
601021004,2024,0.8001,0.8165,0.7326,0.7694
403031066,2024,0.775,0.8153,0.7434,0.6592
118011649,2024,0.8001,0.8373,0.8136,0.8239
104021083,2024,0.8275,0.8409,0.8338,0.8394
203021037,2024,0.7716,0.8108,0.6789,0.6872
506021118,2024,0.788,0.8347,0.7656,0.7596
111011206,2024,0.7968,0.8325,0.7853,0.813
301011002,2024,0.8031,0.829,0.7488,0.7736
111011207,2024,0.782,0.8191,0.7509,0.802
119021362,2024,0.7989,0.8332,0.7975,0.8128
122031692,2024,0.8136,0.8431,0.8408,0.8272
204021063,2024,0.771,0.8196,0.6937,0.674
204021064,2024,0.8012,0.828,0.6983,0.7145
202011018,2024,0.7719,0.8207,0.6942,0.7071
202031032,2024,0.7659,0.8269,0.6692,0.6936
202021026,2024,0.7756,0.821,0.6859,0.7016
309101267,2024,0.7894,0.8297,0.7112,0.7746
208021174,2024,0.7895,0.8078,0.7202,0.7153
208021426,2024,0.7891,0.8079,0.7074,0.7107
208021427,2024,0.7915,0.8101,0.7235,0.7108
506031124,2024,0.7912,0.8202,0.7565,0.7562
306021144,2024,0.8688,0.8546,0.8499,0.8621
125011585,2024,0.7997,0.8321,0.7882,0.7851
111031223,2024,0.7895,0.8269,0.7523,0.7919
107011545,2024,0.7955,0.8221,0.7573,0.8118
121021404,2024,0.8106,0.8411,0.8167,0.8208
407031160,2024,0.8366,0.8623,0.8551,0.8164
601031014,2024,0.8257,0.8384,0.7973,0.8125
701021012,2024,0.8673,0.8715,0.8767,0.8433
114011272,2024,0.8193,0.8371,0.8152,0.8297
308031205,2024,0.8068,0.8344,0.7574,0.7702
212021293,2024,0.7991,0.8253,0.7437,0.7398
212021553,2024,0.7884,0.8126,0.6986,0.7163
212021554,2024,0.7897,0.8103,0.697,0.7219
311051323,2024,0.7972,0.8231,0.7473,0.779
404011090,2024,0.7502,0.8361,0.6778,0.6677
119041669,2024,0.8025,0.8349,0.8134,0.8266
119041670,2024,0.8003,0.8339,0.817,0.8267
507011150,2024,0.7912,0.8186,0.7494,0.7426
507011151,2024,0.7858,0.8114,0.7155,0.7448
507041177,2024,0.7942,0.8221,0.7749,0.7731
116031313,2024,0.7959,0.8129,0.7351,0.7744
309031236,2024,0.7964,0.819,0.753,0.7715
308041529,2024,0.8022,0.8265,0.7424,0.7465
115031299,2024,0.8193,0.8385,0.8043,0.8293
301011003,2024,0.8064,0.8208,0.7804,0.7704
801051123,2024,0.7895,0.8267,0.7712,0.7653
207031161,2024,0.7781,0.8211,0.7296,0.7291
207031162,2024,0.7802,0.8214,0.7424,0.7291
124011449,2024,0.8192,0.8386,0.8186,0.8169
116011560,2024,0.7982,0.8195,0.7877,0.7744
116011561,2024,0.7989,0.8184,0.7732,0.7744
403031067,2024,0.781,0.8196,0.765,0.6819
124011450,2024,0.7998,0.8423,0.7953,0.824
103041076,2024,0.7984,0.8283,0.7505,0.7556
316071545,2024,0.7962,0.8291,0.7513,0.7841
102021045,2024,0.8004,0.83,0.7249,0.8122
124011451,2024,0.8235,0.8407,0.8301,0.8368
124021456,2024,0.8188,0.8356,0.7847,0.8217
318021470,2024,0.8304,0.8398,0.825,0.8182
111021215,2024,0.7977,0.8362,0.7656,0.8153
101031013,2024,0.8136,0.8319,0.7921,0.8257
118011339,2024,0.801,0.8371,0.8222,0.8239
118011340,2024,0.8023,0.8356,0.8067,0.8243
118011341,2024,0.7993,0.8412,0.8296,0.8244
111021216,2024,0.7995,0.8338,0.806,0.8165
801041035,2024,0.7876,0.8242,0.7618,0.7516
127021509,2024,0.7959,0.8148,0.7732,0.7797
801071072,2024,0.7851,0.8219,0.7487,0.7506
310021277,2024,0.8153,0.8312,0.7764,0.7955
302031035,2024,0.7969,0.8213,0.741,0.7674
507041178,2024,0.7912,0.8195,0.7672,0.7705
319041516,2024,0.8092,0.8297,0.8062,0.7923
211011446,2024,0.8003,0.8273,0.736,0.7552
311031311,2024,0.8069,0.8261,0.7847,0.7764
127021510,2024,0.7997,0.8278,0.7747,0.7797
117011321,2024,0.7939,0.8144,0.7535,0.8106
511031278,2024,0.894,0.8818,0.8801,0.8825
308031206,2024,0.8189,0.8346,0.8013,0.7834
105011092,2024,0.8416,0.8799,0.8512,0.8502
312011337,2024,0.8283,0.8331,0.7915,0.8042
114021284,2024,0.8051,0.8387,0.7944,0.8407
102011029,2024,0.805,0.8386,0.7792,0.8271
207031163,2024,0.7779,0.8243,0.73,0.7208
115041623,2024,0.7952,0.8317,0.7509,0.7744
207031164,2024,0.7833,0.8238,0.7393,0.7132
308051531,2024,0.8216,0.8305,0.7998,0.7895
504031299,2024,0.79,0.8337,0.7717,0.7628
302041041,2024,0.805,0.8236,0.7863,0.7752
123021436,2024,0.8015,0.8346,0.803,0.8077
801051051,2024,0.7823,0.8184,0.7262,0.7437
208031184,2024,0.774,0.804,0.7079,0.7107
101021007,2024,0.8138,0.8323,0.7957,0.8137
106011107,2024,0.8118,0.8307,0.7481,0.8079
319011494,2024,0.8055,0.8269,0.7867,0.7873
310031283,2024,0.7953,0.8288,0.7707,0.7564
314031391,2024,0.8007,0.819,0.7524,0.7752
213031347,2024,0.7585,0.807,0.6676,0.685
313011363,2024,0.8079,0.8228,0.7893,0.7811
302011023,2024,0.8065,0.819,0.7786,0.7752
501031017,2024,0.7934,0.8256,0.7269,0.7561
601011001,2024,0.8257,0.8346,0.7762,0.7971
204031069,2024,0.823,0.8357,0.8182,0.8296
601011002,2024,0.804,0.8202,0.7219,0.7702
208011170,2024,0.7915,0.8079,0.7325,0.7061
701021013,2024,0.8741,0.8682,0.8627,0.8474
306011138,2024,0.8631,0.8617,0.8581,0.8691
302031036,2024,0.7913,0.8137,0.742,0.7673
305011105,2024,0.7972,0.8288,0.7927,0.7758
301031014,2024,0.7994,0.8141,0.772,0.7691
309011224,2024,0.7823,0.8175,0.7105,0.7692
210051242,2024,0.7745,0.8157,0.6678,0.6954
312011338,2024,0.8285,0.8417,0.8055,0.7986
105021097,2024,0.8809,0.8822,0.8863,0.8821
213041571,2024,0.7695,0.8165,0.6758,0.6944
304021087,2024,0.8115,0.8328,0.794,0.7947
509031246,2024,0.8003,0.8553,0.7584,0.7419
510011262,2024,0.9003,0.8783,0.8592,0.8987
101041021,2024,0.8064,0.8319,0.797,0.8055
311031312,2024,0.8119,0.8273,0.7906,0.7764
801011003,2024,0.7871,0.8243,0.7519,0.7468
206011495,2024,0.771,0.8094,0.6628,0.6921
206011496,2024,0.7669,0.809,0.6606,0.6919
206011106,2024,0.7698,0.8086,0.6628,0.692
112011239,2024,0.8087,0.8272,0.7951,0.7855
206011107,2024,0.7746,0.8135,0.6857,0.6922
603021069,2024,0.8207,0.8299,0.8039,0.8176
205021082,2024,0.8149,0.8293,0.7708,0.8244
316021418,2024,0.7953,0.8126,0.7447,0.7796
316011413,2024,0.8047,0.8312,0.7837,0.8101
316011414,2024,0.8083,0.8323,0.7879,0.8103
102021046,2024,0.795,0.825,0.775,0.8054
701021014,2024,0.8641,0.8684,0.8417,0.8441
108011151,2024,0.8163,0.8337,0.8064,0.8138
305021114,2024,0.7972,0.8251,0.7655,0.7758
507041179,2024,0.7937,0.8167,0.7574,0.7575
207021156,2024,0.7805,0.8202,0.7156,0.7129
504031058,2024,0.7916,0.835,0.7766,0.7836
215031400,2024,0.7755,0.8385,0.7458,0.7286
319011495,2024,0.8067,0.829,0.7912,0.7837
319011496,2024,0.8067,0.8214,0.7793,0.7776
319011497,2024,0.8112,0.8264,0.8037,0.7835
319011498,2024,0.8167,0.8331,0.8032,0.7977
319011499,2024,0.8117,0.8336,0.8039,0.7883
309101268,2024,0.7923,0.8207,0.7143,0.7691
310031284,2024,0.7963,0.8274,0.7383,0.7562
209011196,2024,0.776,0.8193,0.6975,0.7124
209041216,2024,0.777,0.8195,0.69,0.704
209041217,2024,0.7779,0.8165,0.6854,0.7043
201011005,2024,0.7914,0.826,0.7415,0.7501
212011547,2024,0.7972,0.828,0.748,0.7577
318011461,2024,0.8412,0.8432,0.8151,0.8212
318021582,2024,0.8257,0.8293,0.8054,0.7974
309011225,2024,0.8,0.8364,0.8062,0.7868
309011226,2024,0.8037,0.83,0.7447,0.7785
604011076,2024,0.8258,0.8364,0.8282,0.8309
604011077,2024,0.7952,0.8255,0.8035,0.7984
213041461,2024,0.771,0.8115,0.6879,0.6862
401031011,2024,0.7768,0.817,0.7158,0.6634
213041462,2024,0.771,0.8115,0.6837,0.6863
313041372,2024,0.8093,0.8238,0.7889,0.7752
313021364,2024,0.8017,0.8154,0.7681,0.7674
319051522,2024,0.8118,0.8358,0.8034,0.8029
207031166,2024,0.7802,0.8231,0.7348,0.722
501011293,2024,0.7867,0.8043,0.7449,0.7352
501011294,2024,0.7871,0.804,0.7014,0.7583
501011003,2024,0.7937,0.8239,0.7778,0.7754
505031099,2024,0.8001,0.821,0.7754,0.7639
506061142,2024,0.7912,0.8262,0.7417,0.7722
112011240,2024,0.8088,0.8333,0.7942,0.7924
313021572,2024,0.8094,0.8211,0.7839,0.7771
313021366,2024,0.8086,0.8165,0.7703,0.7655
313021573,2024,0.8154,0.8235,0.7732,0.7685
127021511,2024,0.7902,0.8128,0.7477,0.7851
127021512,2024,0.7912,0.8167,0.7779,0.7851
213011329,2024,0.7698,0.8114,0.6738,0.6866
306021145,2024,0.8548,0.8492,0.8365,0.8274
303051073,2024,0.8104,0.8286,0.7974,0.7791
102011030,2024,0.8107,0.8407,0.7881,0.8193
202011019,2024,0.7754,0.8214,0.7025,0.715
507031170,2024,0.7938,0.8187,0.7446,0.7426
114011273,2024,0.8014,0.8317,0.742,0.829
308051532,2024,0.8215,0.8314,0.8026,0.7909
316021419,2024,0.8154,0.8279,0.8224,0.7864
316061440,2024,0.8149,0.8354,0.8018,0.8118
316021580,2024,0.8128,0.8277,0.8018,0.7897
801071073,2024,0.7918,0.8254,0.7685,0.7724
207011149,2024,0.7798,0.8222,0.7223,0.7138
317011445,2024,0.7847,0.8155,0.6954,0.7526
601021005,2024,0.7988,0.8137,0.744,0.7729
124031457,2024,0.7901,0.8161,0.7511,0.7744
123011433,2024,0.7873,0.8204,0.7183,0.7867
506011112,2024,0.784,0.827,0.7181,0.7632
310041297,2024,0.806,0.8264,0.7918,0.7714
303011047,2024,0.8008,0.8321,0.7905,0.7805
801051124,2024,0.7887,0.8236,0.7576,0.7495
210051243,2024,0.7733,0.8124,0.6645,0.692
123021437,2024,0.7929,0.82,0.777,0.7851
217031471,2024,0.7712,0.8134,0.6814,0.6836
117031638,2024,0.7992,0.8273,0.8128,0.8304
119021659,2024,0.7989,0.8341,0.7863,0.8074
119021660,2024,0.7989,0.8224,0.8045,0.8074
201011483,2024,0.7801,0.8267,0.7537,0.7354
801031114,2024,0.7792,0.8173,0.7261,0.7451
801031113,2024,0.7885,0.8215,0.7563,0.7647
127021513,2024,0.7901,0.8098,0.7547,0.7851
506041133,2024,0.7854,0.8249,0.7321,0.7521
506031125,2024,0.7874,0.8174,0.7355,0.748
506031126,2024,0.7846,0.8251,0.7383,0.7406
506031127,2024,0.7847,0.8329,0.7224,0.7505
303011048,2024,0.7984,0.8217,0.7623,0.7752
119021661,2024,0.7989,0.8328,0.8069,0.8126
301011004,2024,0.8032,0.8301,0.7449,0.7792
312031360,2024,0.8559,0.852,0.8592,0.8423
315011396,2024,0.8698,0.8728,0.8651,0.8759
501021007,2024,0.7896,0.8173,0.7697,0.7557
505031256,2024,0.7915,0.8262,0.739,0.7618
303011049,2024,0.7972,0.8255,0.782,0.7752
303011050,2024,0.8008,0.8325,0.8032,0.7805
303011051,2024,0.8024,0.8303,0.7932,0.7805
128011602,2024,0.7976,0.835,0.7956,0.8239
128011603,2024,0.8001,0.836,0.816,0.8239
125021711,2024,0.7975,0.8411,0.8103,0.7851
125021712,2024,0.7975,0.8442,0.8115,0.7851
206041117,2024,0.7673,0.8096,0.7069,0.6921
206071140,2024,0.7686,0.8143,0.6713,0.6921
511021276,2024,0.8766,0.8789,0.8605,0.8675
208021176,2024,0.7839,0.8034,0.701,0.7107
310041298,2024,0.8052,0.8237,0.8012,0.7632
213041463,2024,0.7625,0.8074,0.681,0.6861
315021404,2024,0.868,0.8806,0.8626,0.8556
505031100,2024,0.7957,0.8236,0.7665,0.7627
309061246,2024,0.8003,0.8292,0.7587,0.7789
208031185,2024,0.7644,0.8009,0.6805,0.7006
214011370,2024,0.7757,0.8114,0.709,0.705
302011024,2024,0.8043,0.8239,0.7619,0.7752
801041036,2024,0.7898,0.8276,0.7657,0.7516
314011383,2024,0.8084,0.8292,0.7451,0.8073
112021244,2024,0.7881,0.8258,0.7497,0.7753
112021245,2024,0.8103,0.8303,0.7695,0.8016
121011683,2024,0.8063,0.8411,0.8235,0.8259
115011553,2024,0.7975,0.8417,0.8042,0.7851
115011554,2024,0.7975,0.8409,0.8197,0.7851
115011555,2024,0.7982,0.8435,0.8059,0.7851
115011556,2024,0.7975,0.8448,0.8222,0.7851
115011557,2024,0.7982,0.8355,0.7867,0.7851
202021027,2024,0.7805,0.8255,0.7314,0.7228
202021028,2024,0.7796,0.821,0.6794,0.7133
507031261,2024,0.7897,0.8166,0.7284,0.7441
127031522,2024,0.7917,0.8187,0.7777,0.7851
208021177,2024,0.7812,0.8086,0.7064,0.7059
208021178,2024,0.7891,0.8103,0.7333,0.7059
127011593,2024,0.7959,0.8255,0.7585,0.7796
406011129,2024,0.8299,0.8384,0.8767,0.8435
118011342,2024,0.7939,0.8389,0.8094,0.8243
603011065,2024,0.827,0.8336,0.7606,0.8096
308011190,2024,0.8216,0.8416,0.791,0.7856
308011191,2024,0.8273,0.8451,0.7772,0.7907
106011108,2024,0.7936,0.8221,0.7182,0.7631
106011109,2024,0.8146,0.837,0.7735,0.8279
311031313,2024,0.799,0.8252,0.7768,0.7758
304021088,2024,0.8086,0.8313,0.7881,0.7954
801081091,2024,0.7867,0.8259,0.7848,0.7544
203021485,2024,0.7677,0.807,0.6582,0.6829
702011045,2024,0.9241,0.911,0.9404,0.9328
701021015,2024,0.869,0.869,0.8516,0.8516
111011208,2024,0.8034,0.8378,0.8146,0.8212
315031409,2024,0.8424,0.865,0.7975,0.8258
801011004,2024,0.7904,0.8239,0.7585,0.741
318011462,2024,0.8506,0.8613,0.8441,0.848
121011684,2024,0.7989,0.8423,0.8251,0.8304
304031092,2024,0.7972,0.8171,0.7408,0.7764
208031186,2024,0.7682,0.8008,0.688,0.7006
208031187,2024,0.7617,0.8018,0.6622,0.7004
302021028,2024,0.8043,0.8183,0.7669,0.7752
302021029,2024,0.8043,0.8278,0.7909,0.7752
115011558,2024,0.7975,0.8411,0.8248,0.8175
125031479,2024,0.796,0.8231,0.7635,0.7851
504021049,2024,0.7948,0.8371,0.7867,0.7928
801091099,2024,0.7876,0.8247,0.7677,0.7451
204031070,2024,0.7867,0.8244,0.7084,0.6907
307011172,2024,0.7992,0.833,0.7409,0.7574
117031639,2024,0.8001,0.8267,0.8051,0.8304
127031523,2024,0.7826,0.8093,0.757,0.7792
211051275,2024,0.786,0.8282,0.7481,0.7263
801071074,2024,0.7895,0.8212,0.75,0.7504
102021047,2024,0.7926,0.8346,0.7806,0.81
509021236,2024,0.7921,0.8373,0.7287,0.7576
403041073,2024,0.75,0.8145,0.7007,0.6564
403041074,2024,0.757,0.8148,0.7107,0.6585
119011355,2024,0.7997,0.8258,0.7663,0.7851
205041094,2024,0.8069,0.8292,0.7272,0.7683
310031285,2024,0.7921,0.824,0.7635,0.7473
503011030,2024,0.7976,0.8221,0.7749,0.7608
801051053,2024,0.7783,0.8126,0.7354,0.7446
405021116,2024,0.7691,0.8166,0.7134,0.6749
403041075,2024,0.7779,0.8184,0.745,0.6828
212041309,2024,0.7896,0.8112,0.71,0.7153
505031101,2024,0.7977,0.8212,0.7749,0.7712
305031122,2024,0.8008,0.8322,0.7665,0.7752
123021438,2024,0.7959,0.8214,0.7487,0.7851
212051568,2024,0.789,0.8127,0.7134,0.7153
212041310,2024,0.7891,0.808,0.7064,0.7153
309081259,2024,0.7933,0.8241,0.6815,0.7692
312011339,2024,0.8452,0.8526,0.8099,0.806
301021007,2024,0.8021,0.8249,0.7791,0.7731
307031184,2024,0.7866,0.8196,0.7117,0.7476
306011139,2024,0.8682,0.8567,0.8683,0.8632
206071145,2024,0.7713,0.8155,0.7074,0.6969
203031048,2024,0.7779,0.8123,0.7147,0.6932
308051533,2024,0.819,0.8366,0.8142,0.7924
313051377,2024,0.8081,0.818,0.7895,0.7755
506021309,2024,0.7878,0.8321,0.7386,0.7558
212031555,2024,0.7757,0.806,0.6954,0.7166
212031556,2024,0.7765,0.8064,0.6926,0.7104
105011093,2024,0.8299,0.8703,0.8327,0.8262
127011726,2024,0.7946,0.8241,0.7266,0.794
213041572,2024,0.7668,0.8096,0.691,0.6944
216021411,2024,0.7625,0.8289,0.6488,0.6684
206011497,2024,0.7729,0.8117,0.6795,0.6919
206011498,2024,0.7714,0.8108,0.6719,0.6921
210031236,2024,0.7725,0.8124,0.6727,0.6919
701021016,2024,0.8742,0.8683,0.8761,0.8483
104021084,2024,0.8115,0.8283,0.7946,0.8303
104021085,2024,0.8072,0.827,0.7968,0.826
217031472,2024,0.7786,0.8147,0.7049,0.7013
217031473,2024,0.7852,0.8194,0.6789,0.6949
122031693,2024,0.7985,0.8376,0.82,0.8256
501021008,2024,0.7933,0.8116,0.7662,0.734
501021009,2024,0.7941,0.8294,0.7162,0.7823
206071141,2024,0.7709,0.8107,0.6986,0.692
310041299,2024,0.7965,0.8272,0.7616,0.7536
312011340,2024,0.8443,0.8476,0.8187,0.8156
403031068,2024,0.7641,0.8155,0.6941,0.6512
124051580,2024,0.7901,0.8144,0.7352,0.7744
506071145,2024,0.7938,0.8194,0.7534,0.7709
120011383,2024,0.7978,0.8213,0.7859,0.7851
120011672,2024,0.7978,0.8271,0.7782,0.7851
119011356,2024,0.788,0.8205,0.7782,0.7851
801071075,2024,0.7989,0.8255,0.7753,0.7735
103021062,2024,0.7841,0.8426,0.7132,0.7264
318021471,2024,0.8197,0.8422,0.7893,0.7927
406021139,2024,0.9064,0.8994,0.9141,0.9333
507011152,2024,0.7854,0.8127,0.7258,0.7534
118021651,2024,0.7979,0.8399,0.8102,0.8243
801011005,2024,0.7866,0.8251,0.7831,0.7528
309021230,2024,0.8017,0.8415,0.7957,0.7855
507011153,2024,0.7941,0.8193,0.7673,0.7426
319031511,2024,0.8145,0.8315,0.7994,0.7978
507051186,2024,0.7862,0.8054,0.7073,0.7259
316031425,2024,0.8037,0.832,0.7957,0.8115
101031014,2024,0.7842,0.822,0.749,0.7737
101031015,2024,0.816,0.8342,0.7857,0.8223
309031237,2024,0.8035,0.8221,0.7579,0.7734
801101135,2024,0.7851,0.8274,0.7659,0.7485
309071251,2024,0.7979,0.827,0.7863,0.7712
105031099,2024,0.794,0.8268,0.7307,0.7386
105011094,2024,0.7859,0.8343,0.7255,0.7313
303041067,2024,0.8114,0.8295,0.774,0.7711
303021053,2024,0.8008,0.8253,0.7666,0.7805
113031263,2024,0.7771,0.8242,0.6913,0.6844
104021086,2024,0.8213,0.8399,0.8255,0.8413
217031474,2024,0.7677,0.8147,0.669,0.6816
217031475,2024,0.78,0.8179,0.7021,0.7002
304031093,2024,0.7972,0.826,0.7676,0.7764
203021486,2024,0.7688,0.811,0.6822,0.6781
311051324,2024,0.7968,0.8281,0.761,0.7718
403041076,2024,0.783,0.8187,0.7595,0.6838
109031180,2024,0.7621,0.8233,0.6361,0.6529
109031181,2024,0.7715,0.8328,0.6682,0.6761
107041145,2024,0.8231,0.8285,0.7893,0.8244
503011032,2024,0.7983,0.8193,0.7863,0.7444
103021063,2024,0.7754,0.8279,0.6796,0.6661
103021064,2024,0.7912,0.8281,0.7151,0.7061
801041037,2024,0.7904,0.8228,0.7571,0.747
505011070,2024,0.7957,0.8232,0.7741,0.7709
210051441,2024,0.7722,0.8121,0.6554,0.6874
210051442,2024,0.7746,0.8139,0.6637,0.7002
210051542,2024,0.771,0.8098,0.6522,0.6874
210051443,2024,0.7745,0.8157,0.6703,0.7003
210051543,2024,0.7722,0.8114,0.6505,0.6874
402021028,2024,0.7643,0.8197,0.6837,0.6423
319041517,2024,0.8114,0.8245,0.8037,0.7886
212031300,2024,0.7818,0.8117,0.7264,0.7105
212031557,2024,0.7817,0.8093,0.7247,0.7107
212031558,2024,0.7818,0.8041,0.7277,0.7107
212031559,2024,0.7813,0.8085,0.7314,0.7164
212031560,2024,0.7891,0.8106,0.714,0.7153
212031303,2024,0.7823,0.8119,0.7143,0.7131
212031304,2024,0.7784,0.8138,0.7119,0.7105
318021472,2024,0.8235,0.8318,0.7761,0.8101
124031707,2024,0.7942,0.825,0.7144,0.8031
121041413,2024,0.8001,0.8382,0.8231,0.827
311031314,2024,0.8064,0.8254,0.7925,0.7764
201021010,2024,0.7828,0.8198,0.6876,0.707
122031425,2024,0.8025,0.8412,0.8195,0.8258
128011604,2024,0.7943,0.8199,0.767,0.8139
307021179,2024,0.7956,0.8226,0.7346,0.7585
121041414,2024,0.807,0.8419,0.816,0.8304
120031679,2024,0.7989,0.828,0.8045,0.8076
211031450,2024,0.7867,0.828,0.7231,0.7225
